1   0.02        0.01        0.01        0.001000

1	0.036555	0.010747	0.018062	0.001000
1	0.036319	0.007840	0.018731	0.001000
1	0.036779	0.010943	0.015864	0.001000
1	0.035540	0.019827	0.016659	0.001000
1	0.036077	0.017510	0.016901	0.001000
1	0.035112	0.004074	0.017486	0.001000
1	0.030383	0.002016	0.018151	0.001000
1	0.031772	0.004731	0.019337	0.001000
1	0.030745	0.019793	0.016209	0.001000
1	0.032188	0.014604	0.016890	0.001000
1	0.032523	0.009859	0.015994	0.001000
1	0.035288	0.001150	0.010642	0.001000
1	0.036252	0.016021	0.011365	0.001000
1	0.035668	0.010902	0.012353	0.001000
1	0.035857	0.013441	0.012207	0.001000
1	0.037501	0.005678	0.014457	0.001000
1	0.038957	0.002137	0.014549	0.001000
1	0.031355	0.003197	0.012805	0.001000
1	0.032100	0.008302	0.011102	0.001000
1	0.032948	0.005474	0.013407	0.001000
1	0.033863	0.012615	0.013055	0.001000
1	0.032125	0.016191	0.014620	0.001000
1	0.034928	0.000050	0.014658	0.001000
1	0.031702	0.019830	0.010103	0.001000
1	0.034325	0.017499	0.010664	0.001000
1	0.034567	0.007026	0.011530	0.001000
1	0.033027	0.018613	0.012227	0.001000
1	0.035255	0.004423	0.007390	0.001000
1	0.038231	0.009663	0.008710	0.001000
1	0.035510	0.010265	0.009217	0.001000
1	0.036688	0.009888	0.005695	0.001000
1	0.036640	0.012163	0.006980	0.001000
1	0.037569	0.005212	0.006550	0.001000
1	0.038496	0.014308	0.007249	0.001000
1	0.038726	0.000301	0.007240	0.001000
1	0.032429	0.016565	0.007944	0.001000
1	0.030068	0.001174	0.008869	0.001000
1	0.030917	0.015869	0.009388	0.001000
1	0.031120	0.007767	0.009434	0.001000
1	0.034872	0.005754	0.009557	0.001000
1	0.031006	0.009794	0.006309	0.001000
1	0.030783	0.006174	0.006962	0.001000
1	0.033381	0.002127	0.007305	0.001000
1	0.035380	0.007231	0.003253	0.001000
1	0.038495	0.006693	0.003320	0.001000
1	0.034296	0.015661	0.005430	0.001000
1	0.035337	0.002869	0.001509	0.001000
1	0.037739	0.018499	0.004574	0.001000
1	0.038481	0.013471	0.000379	0.001000
1	0.038515	0.019642	0.002049	0.001000
1	0.031231	0.019752	0.004279	0.001000
1	0.031683	0.003421	0.001493	0.001000
1	0.030927	0.015163	0.001916	0.001000
1	0.030929	0.011185	0.002256	0.001000
1	0.034598	0.018781	0.001522	0.001000
1	0.025656	0.012999	0.018424	0.001000
1	0.025453	0.019891	0.018811	0.001000
1	0.028132	0.010951	0.017609	0.001000
1	0.027785	0.006240	0.015336	0.001000
1	0.029198	0.016953	0.015124	0.001000
1	0.029212	0.014118	0.015608	0.001000
1	0.028402	0.008399	0.017274	0.001000
1	0.020008	0.007853	0.015375	0.001000
1	0.023957	0.002211	0.018835	0.001000
1	0.022713	0.015760	0.019947	0.001000
1	0.028148	0.003658	0.012829	0.001000
1	0.025334	0.009447	0.013114	0.001000
1	0.027521	0.015463	0.013262	0.001000
1	0.025384	0.015926	0.011422	0.001000
1	0.029902	0.000467	0.011370	0.001000
1	0.020519	0.008881	0.013008	0.001000
1	0.021438	0.015210	0.013203	0.001000
1	0.021967	0.007396	0.013724	0.001000
1	0.022578	0.002722	0.010419	0.001000
1	0.021617	0.018223	0.010987	0.001000
1	0.022821	0.008636	0.010638	0.001000
1	0.024301	0.011999	0.013108	0.001000
1	0.023091	0.010146	0.013693	0.001000
1	0.027412	0.003400	0.007716	0.001000
1	0.025136	0.019927	0.008881	0.001000
1	0.026746	0.013675	0.009174	0.001000
1	0.027069	0.006250	0.009629	0.001000
1	0.028506	0.016894	0.005491	0.001000
1	0.029016	0.005544	0.005154	0.001000
